FID,osmid,s,e,seg_length
603,44165033,3842775636,9673654629,92.90440055
604,888695640,8262308990,8262308984,6.788383019
605,993532734,9143547654,42448996,9.473751202
606,525916918,5759126975,5115388621,50.4656662
607,"[709814625, 709814626]",6672749653,6672749632,7.133271351
608,398400192,6716668074,3929403851,7.499406275
609,458166897,42440463,42449961,81.57548081
610,"[884400284, 884400287]",8224676518,8224618698,6.03913801
611,968394454,42427812,6814312341,14.57418525
612,664950979,6224277863,6223969240,84.59662312
613,"[499334656, 984084245]",4906174403,4401241766,89.34556186
614,1030139835,9509151988,42432464,8.211959631
615,"[934479944, 1020738669]",8660596998,8660596989,13.74687386
616,949022077,8785244270,8785244263,65.27729806
617,888695641,8262308994,8262308982,7.129295511
618,934479965,8660596969,8660596947,62.42940233
619,717634746,61273004,61271722,91.72798075
620,823665376,7690154525,7690154507,50.6524203
621,380817543,8119462497,3841254263,6.998954396
622,666218601,8751484579,6237327826,5.130372425
623,"[398400193, 833665329]",4259273040,3932847293,10.21068772
624,167922072,8751484586,4544917702,3.720806086
625,569345538,42430361,8318633108,134.5629323
626,846127260,6069788564,2631319579,47.22187497
627,226041022,1289222416,1289222404,117.5137798
628,706083615,6634486330,6634486324,9.932436069
629,1049841322,42448811,42438886,79.93352306
630,"[959767970, 32937063]",5779545445,370912817,894.5723852
631,1051750426,6224278786,42439952,213.8641099
632,"[893819960, 893819957]",8307416102,4846942595,84.97636954
633,555303393,5357799204,5357799203,14.14223926
634,889650160,8270812907,8270812900,23.96601697
635,888552413,8261122387,8261122385,7.29546723
636,945305177,8751484446,8751484445,6.060029135
637,1034356595,9528767061,9528767048,10.41836085
638,"[1021536496, 1021536494]",9421649577,9421649572,4.438311446
639,891758012,8288270447,5481856932,22.79317061
640,46538371,42440012,8785244246,80.79874263
641,368939316,5721421976,3727763744,1.883223183
642,505777313,62915525,247119761,9.941019386
643,5671182,6598535219,42443559,6.85987704
644,484170269,8614943065,6224277875,88.23249261
645,464960357,3817756011,42442895,15.77357798
646,702543830,6597498418,6597498411,2.385066547
647,104911005,1209764948,1209764833,8.388581683
648,702647997,8250885535,6598535174,103.0331856
649,818129177,7640871322,7640871317,63.85256798
650,965832803,4872414620,593861371,2.984833081
651,664660185,6221403710,42449689,18.00033829
652,871725905,8119462486,8119462439,27.80181015
653,1027130510,5143758605,42444933,8.540649536
654,"[1021580413, 619213774]",5851809158,5165644094,13.13157761
655,195743190,42439440,9414480617,5.721367075
656,822687813,7681377435,7681377430,118.5167284
657,5672412,8119596375,42449352,7.293103943
658,542255948,8261123398,1533280147,21.30783941
659,871693850,8119193320,8119193317,5.965270641
660,398380561,3883525026,3569749099,8.135358477
661,1023817134,9441264859,9441264856,52.90374869
662,888695654,8262309043,8262309030,15.20019804
663,"[375602929, 375602932]",3789572647,3789563794,8.944243824
664,755916685,7060180748,7060180745,29.54161191
665,1021258210,8262309026,8262309025,25.79717623
666,1021760892,9423683691,9423683689,6.467754886
667,22941539,247086012,7029870573,21.25980939
668,"[1020674656, 1020674657]",9421123750,9413881758,56.20791394
669,607762995,8272068993,5759126964,6.800811558
670,884400291,8224676520,8224676517,6.316923776
671,804044983,7520530220,7520530218,31.97898819
672,5673626,42445664,42453007,78.29653058
673,888552553,8261123015,8261122839,62.24004211
674,989267825,42427828,247073285,12.83740127
675,888695654,8262309042,8262309030,8.080393685
676,822684717,7681357997,7681357996,17.42232469
677,727116511,7579053785,6814269856,11.64639459
678,384177101,3874681643,3874681642,5.365322332
679,570149707,9490502656,5481856935,11.00335748
680,499172074,42440951,42430375,310.8572874
681,"[834351981, 834351982]",7788498920,3942050703,7.075386665
682,398379297,9509151970,7964920725,13.60349758
683,888552504,8261122876,8261122873,9.62909715
684,888552414,8261122389,8261122388,1.59230464
685,420894352,8307463102,42430722,7.821615246
686,888552491,8261122843,8261122838,6.611745023
687,1035187238,9535571856,9535571854,26.78193738
688,871730335,8119542596,5272220963,45.67335398
689,378351150,9509151989,3817623605,36.19875467
690,1035187230,9536052204,9535571847,28.67262602
691,965833822,42445027,5481881554,83.46560279
692,819074878,5993830853,6133355290,45.48176768
693,527855921,5130933107,4259278558,7.278934378
694,833665315,8119462466,8119462456,21.41139165
695,"[570148712, 1046897977]",5481848950,5481848950,121.7706918
696,891758024,9143220953,8288270552,10.57207827
697,1050929338,9469550701,9657516447,43.73119538
698,194926856,42437663,8660596983,12.7455879
699,702648013,6598535236,6598535226,66.69125813
700,226041022,42430324,1289222416,45.97016054
701,"[893820016, 893820017]",8307463483,2710280641,24.09618341
702,702543823,8396878499,6597473583,65.50347483
703,893819977,8307463095,8307463091,64.26692755
704,"[706083617, 619213773]",6634486330,5851809152,146.3246902
705,889650160,8270812907,8270812903,27.1867066
706,464683341,4597668044,8119462435,7.114861492
707,476392462,7640871290,4699870402,12.17260932
708,420872177,8838680408,42422899,21.702009
709,833858453,7782741730,247071740,41.12873586
710,226041007,1745991208,42446987,81.87706823
711,"[1021481764, 541448646]",9421123752,5235722802,17.33857423
712,714529856,7206766286,6716668062,9.721071114
713,"[164632299, 164632300, 164184349]",1758380528,1758380526,79.7528895
714,871725894,8119507319,8119462436,13.25971535
715,167922072,8751484442,1752946324,57.26003262
716,"[838336433, 838336443, 838336430]",7824099663,7824099649,10.43757823
717,"[1021481739, 1021481740]",8660596980,8660596941,13.17270939
718,884400299,8224676523,8224676519,55.82297305
719,442439747,4401241777,387181476,64.46792809
720,854051045,6716668075,3817760034,62.91359828
721,954209243,8831630314,7248638334,12.21111917
722,888695614,8262308923,8262308904,17.37746538
723,672581827,7761301150,6298391913,55.48964525
724,891757981,8288270371,8288270369,64.34435304
725,"[1021569539, 888552349]",8261044796,6634486403,7.15146462
726,888552524,8261122925,8261122921,13.0604284
727,385107993,3857366818,3857366816,65.65821558
728,368938761,42454010,3569749094,7.984696552
729,36801165,8261122946,42430651,8.142899966
730,527855914,4699870402,3817760665,7.719993915
731,5672992,7964920718,4234425035,190.075578
732,"[619469817, 570150866, 619469813]",5481863550,5481863549,130.3130389
733,420872204,4207683803,4207683802,45.24956786
734,833665344,7782217006,3932847291,13.55241941
735,871730346,8270845834,8119542598,96.00508939
736,"[727119057, 727119058, 727119059]",6814312341,6814312340,78.06091649
737,889906363,5759126980,5759126954,38.27358507
738,891757994,8288270409,8288270405,13.74974623
739,"[988987065, 1021536581]",9144983242,8288270541,9.400434333
740,458180197,42450426,42436700,81.00495074
741,597821266,358447541,5122551881,86.67396853
742,1035489418,9538820172,9509518365,8.11988663
743,430387231,3883525025,3569749095,9.588418557
744,519705722,3308681118,3308681117,171.6975775
745,518451327,42434962,42434959,83.03111417
746,163630203,9235539567,1752946328,7.213708504
747,525768549,42436578,42436582,150.6578284
748,702543830,9235539544,6597498418,129.895884
749,398376118,4011396501,3670418726,104.2152993
750,"[527872577, 527872552, 527872565, 873366714, 527872574]",5131059180,5131059174,157.3824592
751,819608681,7653745283,7653745266,8.224164514
752,989265274,3874681652,5481838999,42.74490912
753,891758022,9421657726,8288270543,28.80627436
754,893819960,8307416101,8307416100,27.12184201
755,871735476,7640871286,7640856873,9.026250352
756,888552549,8261123009,8261122838,63.35085767
757,873366703,8133342867,8133342851,9.56227905
758,602266745,3817760670,3817760669,10.45097525
759,871725885,8119462515,4234425027,13.05723401
760,1021536594,9421657725,9421657722,6.67621323
761,525729008,6597464529,5651033419,130.0296915
762,46522008,8373393481,8318633103,61.36603481
763,"[1020674680, 1020674679]",9413881843,8660001944,13.39441682
764,121257599,42455931,3670418735,14.83050956
765,964800699,248708583,3829675223,33.81732068
766,"[388760888, 473560249, 380992602, 473560251]",4676426958,3919341660,56.1727389
767,1020674672,9413881838,9413881837,10.65733467
768,46432185,9421657445,9421649572,127.3605823
769,888552484,8261122823,8261122455,24.84251042
770,277945818,2823833602,2823833601,4.820085139
771,"[420512232, 221674460, 221674464]",42434807,42434810,273.9966386
772,570148188,9421942676,5481847153,9.295066692
773,499172074,42428321,3463816118,7.901389873
774,68674960,8122411166,8122411159,70.08884668
775,988977545,3830786441,5319121991,40.47592117
776,"[1038780408, 767683112]",4443775464,7699762582,70.65462525
777,888695614,8262308876,4890040968,8.340180374
778,988977543,4249006833,3827342889,7.179978703
779,1021569484,9421933509,9421933508,63.5784867
780,134484066,4290995306,4290995305,27.31959189
781,289360194,4011390052,2929098299,10.39311282
782,46443656,42428307,1758380528,42.86806864
783,542259076,9235539543,7095733937,37.91656276
784,891757982,8288270378,8288270372,11.98686762
785,1049841322,42438886,42459098,78.48643932
786,1027227123,42455897,8119542586,8.025539819
787,752035072,7029870573,7029870571,23.21413003
788,714529855,6716668062,595106176,101.3222582
789,888552556,8261123024,8261123007,14.02192007
790,871735476,7640871302,7640871286,7.032807516
791,492489893,4707482477,6223189525,203.2418339
792,460585328,42443534,42432598,79.87254771
793,672087372,6293725834,6293725831,8.785650197
794,939613202,42437914,42427483,59.94397358
795,702543824,6597498402,3974095826,7.173498253
796,5671349,3569749099,5481907299,56.13304707
797,1031836884,9509176069,3569749116,12.93790958
798,511924978,596775870,42459098,20.02987968
799,702465447,6598535200,4707407261,9.348058858
800,22941788,247122970,247122975,610.5351235
801,846142553,8250892565,2639531766,16.28362571
802,1047348671,9630719387,9630719386,4.005533802
803,822687815,7690154509,7681377443,52.07343705
804,297995645,3019038958,247798299,49.42603576
805,888552359,9423683634,9423683620,3.066690892
806,989793295,8119462434,561042190,12.44656524
807,888552554,8261123018,8261123009,13.56076189
808,525729010,8288270384,42433625,7.787306927
809,888552586,8261123368,8261123360,51.39405078
810,989265272,42430685,42430680,79.29524046
811,570149705,5481856933,5481856932,31.80925924
812,823665371,7690154519,7690154513,8.73940688
813,761726991,8261122847,8261122846,123.1562325
814,823665367,7690154501,7690154500,20.75576676
815,526852032,5122551886,5122551885,16.81590931
816,"[495501816, 495501817]",3874682460,3874682458,73.02475293
817,1034356578,9528766930,9528766918,12.90033329
818,677067769,8261122727,8261122509,181.0952653
819,888695639,8262308984,8262308983,63.65472788
820,1021569513,9421942747,9421942716,25.04614997
821,851929024,7946231857,7792415879,13.98927539
822,440268553,2208862794,247072735,141.0060819
823,22986671,3019039000,3019038996,13.68701886
824,988994186,4412035601,42445392,16.28295895
825,570149023,9409760265,9409760263,6.129270114
826,949022075,8785244252,8785244250,14.48893198
827,760075309,9509151974,9509151970,63.72208962
828,194926843,42430629,8261122118,13.94186175
829,822687815,7690154509,7690154506,8.975847348
830,297995664,4276517110,42436575,8.777551986
831,577830777,5538485415,5538485413,12.40853811
832,714529855,6716668056,3875091645,36.40172497
833,666218599,8751484445,6237327821,3.328496535
834,46432187,5523065801,42430607,14.49706459
835,618990022,1814471103,42430378,167.5539064
836,1035238598,9536031146,9535571872,7.297853772
837,708353351,8261122526,6656258478,52.31349589
838,505777313,247119786,62915509,12.5145118
839,578479862,5542715080,5542715078,22.04040487
840,379804530,1314724164,1314724151,64.3813818
841,22941737,247122531,247122530,7.152254871
842,223694351,42424773,42424789,40.27888914
843,420519635,42448693,42436578,39.74789664
844,570168918,5481960322,5481960321,36.31975711
845,"[1027227123, 1027227124]",8119542586,5007384476,63.55896903
846,511699179,3639382769,42443807,78.17589249
847,463034243,42438898,3814476679,21.58854552
848,570149334,8261122932,5481845978,26.97822227
849,36271338,42432458,42432451,86.23759598
850,22909711,2376384604,2376384600,8.294818811
851,607763000,7098760449,5759126975,22.21586239
852,988956477,8122411167,100522479,7.486158857
853,"[1031879418, 226041023]",42444991,8288270442,12.46058785
854,884400283,8224676523,8224618705,5.756052333
855,226041026,3944708047,42430342,12.83688277
856,888695615,8262308873,8262308872,17.18851613
857,420494981,2435108452,8250908767,66.20953022
858,888695610,8262308870,8262308869,7.687154281
859,"[1035187240, 1035187241]",9535571861,9535571858,58.73370364
860,888552492,8261122837,8261122835,62.66253164
861,121257600,1357949828,1357949864,23.7994645
862,886076140,9657516447,8239225238,1.205373754
863,"[1021536616, 532304646]",5165644096,5165644095,9.582800907
864,5672036,8375496966,42439994,260.0703899
865,"[888552416, 888552417, 888552414]",8261122396,8261122389,26.8409953
866,587038129,3932847287,42445382,62.9924912
867,226040993,42436753,3832902959,21.71985064
868,420872186,8119192807,42436590,7.69268763
869,429898275,9076206579,4273797603,17.46274156
870,708353347,6656272030,6382118325,27.87769761
871,505777317,247119785,247119760,59.32354502
872,727185207,6814895833,1058296193,19.78485998
873,666218599,8751484443,8751484442,15.89788441
874,46518734,42434092,6271127159,7.64727492
875,297995650,4276517103,42445879,9.776822654
876,34769546,4273797604,406048768,9.071027435
877,663499004,5256074555,3009534469,4.799036
878,888552470,8261122727,8261122726,8.186593983
879,871725885,8119462489,4234425027,12.83429219
880,888552533,9019680393,8261122954,7.601870505
881,873366704,8133342846,8133342845,11.5702318
882,194920159,61275601,247122525,69.92064995
883,838336445,7824099661,7824099660,9.046528467
884,886076141,8239225244,8239225242,2.196017588
885,891757994,8288270409,8288270404,7.071167064
886,309346178,3146796135,3146796134,7.340360918
887,"[958795914, 32939007, 32939511]",370924677,5779545445,714.2314108
888,458180196,42445936,3977886253,71.86279514
889,68325104,246650510,247073541,12.97379247
890,619277989,8119192816,7206761675,45.26388568
891,448686048,8375523268,42430333,10.43027818
892,889906375,8272069143,8272069142,9.165652864
893,1031836880,9509176058,9509176022,11.36836224
894,"[989265265, 989265267]",2710280632,1760566988,105.6997246
895,888695618,8262308882,8262308869,8.780562157
896,570150866,5481863557,5481863552,17.19377063
897,626226775,8119193322,42442891,13.9691319
898,873366716,8133342852,8133342845,6.858762807
899,5673492,247119974,42453555,15.25959833
900,"[169267538, 420904621]",3874681634,1993431127,107.736996
901,46522002,42438891,42438889,154.965486
902,833665295,7782216997,7782187276,132.9617799
903,167922072,6597464528,42430333,13.46387057
904,"[888552357, 1021760839]",8261122117,8261044815,13.95952064
905,398400192,6716668075,3929403851,7.49202074
